Id,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location,total_wages
170,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,6564.8,,0.0,20-03-1968,,msubaroda.ac.in,Vadodara,10942.8
171,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,24-02-1961,,gfsu.edu.in,Gandhinagar,1105.0
172,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,687.5,0.0,0.0,07-11-1973,,ngu.ac.in,,687.5
173,Gujarat University of Transplantation Sciences,44712.0,157800.0,0.0,0.0,6440.04,0.0,9329.16,26-04-1956,2.00% @ 55,www.guts.education,,114278.24
174,Gujarat National Law University,49512.0,66192.0,0.0,0.0,4071.78,0.0,17631.72,03-05-1968,2.00% @ 55,gnlu.ac.in,,53457.59
175,Saurashtra University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,25-08-1988,,saurashtrauniversity.edu,Rajkot,4673.0
176,Shri Govind Guru University,54648.0,77856.0,0.0,12025.85,1083.47,0.0,9122.19,24-01-1965,2.00% @ 55,sggu.ac.in,Godhra,68614.04
177,Gujarat Forensic Sciences University,49512.0,66192.0,0.0,0.0,3770.37,,16100.52,13-08-1962,2.00% @ 62,gfsu.edu.in,,52943.85
178,Sardar Patel University,39456.0,73944.0,0.0,,650.0,0.0,9237.72,23-05-1962,2.00% @ 55,spuvvn.edu,,62335.72
179,Navsari Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12-07-1982,,www.nau.in,Navsari,1519.7
180,Gujarat Ayurved University,85188.0,162768.0,0.0,0.0,7253.2,0.0,23270.64,04-01-1951,2.00% @ 55,ayurveduniversity.edu.in,Jamnagar,95786.1
181,Dharamsinh Desai University,49512.0,66192.0,0.0,0.0,0.0,,89.64,14-01-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,,25758.36
182,Saurashtra University,34152.0,59976.0,0.0,1563.38,650.0,,2999.56,05-07-1965,2.00% @ 62,saurashtrauniversity.edu,Rajkot,16352.38
183,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,2029.11,0.0,0.0,25-03-1981,,sdau.edu.in,,2029.11
184,Navsari Agricultural University,22879.56,38749.56,0.0,,5896.75,,0.0,23-11-1982,,www.nau.in,Navsari,8454.25
185,Saurashtra University,22879.56,38749.56,0.0,,1674.0,0.0,0.0,18-02-1986,,saurashtrauniversity.edu,Rajkot,1674.0
186,Institute of Infrastructure Technology Research and Management,56124.0,70536.0,8881.47,0.0,250.0,,23510.64,22-01-1964,2.00% @ 55,iitram.ac.in,,61926.19
187,Gujarat Ayurved University,62484.0,79848.0,1149.03,0.0,446.5,0.0,23510.64,09-09-1961,2.00% @ 60,ayurveduniversity.edu.in,Jamnagar,60690.45
188,Shri Govind Guru University,92088.0,292068.0,0.0,,138.0,0.0,19041.45,27-06-1984,2.00% @ 55,sggu.ac.in,Godhra,183352.59
189,Gujarat Ayurved University,28079.4,41432.76,0.0,,0.0,,0.0,14-07-1975,,ayurveduniversity.edu.in,,3585.0
190,Gujarat Technological University,22879.56,38749.56,0.0,0.0,38.5,,0.0,04-11-1964,,gtu.ac.in,Ahmedabad,38.5
191,Gujarat Ayurved University,49512.0,66192.0,0.0,0.0,0.0,,17631.72,27-11-1961,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar,34567.17
192,Gujarat Forensic Sciences University,49512.0,66192.0,0.0,0.0,0.0,,0.0,22-09-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,,4811.2
193,Gujarat University,49512.0,66192.0,0.0,,8613.92,,8542.49,25-11-1978,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,54794.75
194,Gujarat Technological University,50148.0,71304.0,0.0,0.0,0.0,0.0,3990.15,08-11-1989,2.00% @ 55,gtu.ac.in,Ahmedabad,15544.35
195,Maharaja Krishnakumarsinhji Bhavnagar University,42048.0,59172.0,0.0,0.0,0.0,0.0,9869.32,14-09-1982,2.00% @ 62,www.mkbhavuni.edu.in,,32091.35
196,Institute of Infrastructure Technology Research and Management,59076.0,131088.0,0.0,,6812.0,0.0,23270.64,27-02-1967,2.00% @ 62,iitram.ac.in,Ahmedabad,64043.32
197,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,4955.14,,0.0,12-06-1979,,www.bknmu.edu.in,Junagadh,5239.77
198,Anand Agricultural University,22879.56,38749.56,0.0,0.0,0.0,,0.0,04-07-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,,6408.0
199,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,294.0,0.0,0.0,17-02-1951,,ayurveduniversity.edu.in,,294.0
200,Maharaja Krishnakumarsinhji Bhavnagar University,85188.0,150792.0,0.0,0.0,13440.0,0.0,17631.72,25-04-1954,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,142879.6
201,Gujarat Technological University,85188.0,150792.0,0.0,,0.0,0.0,22710.84,20-03-1962,2.00% @ 55,gtu.ac.in,Ahmedabad,90060.32
202,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,5773.0,0.0,0.0,25-06-1952,,www.nau.in,Navsari,7314.0
203,Dharamsinh Desai University,49512.0,66192.0,0.0,0.0,464.32,0.0,105.38,23-01-1966,2.00% @ 62,ddu.ac.in,Nadiad,36393.89
204,Navsari Agricultural University,97968.0,173388.0,0.0,0.0,1293.0,,23270.64,26-06-1968,2.00% @ 55,www.nau.in,Navsari,107176.44
205,Gujarat Ayurved University,31200.0,53496.0,0.0,0.0,622.68,,8551.73,17-06-1952,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar,28613.38
206,Maharaja Krishnakumarsinhji Bhavnagar University,39456.0,73944.0,0.0,0.0,642.63,0.0,17631.72,23-06-1972,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,37461.74
207,Saurashtra University,59076.0,131088.0,0.0,0.0,0.0,,9319.08,20-11-1968,2.00% @ 55,saurashtrauniversity.edu,Rajkot,68827.56
208,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,6244.7,0.0,0.0,25-11-1976,,ddu.ac.in,Nadiad,6244.7
209,Gujarat University,22879.56,38749.56,0.0,0.0,2430.41,,0.0,08-08-1965,,gujaratuniversity.org.in,Ahmedabad,2430.41
210,Sardarkrushinagar Dantiwada Agricultural University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,11-04-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur,1926.27
211,Krantiguru Shyamji Krishna Verma Kachchh University,52464.0,125736.0,0.0,0.0,650.0,,9319.08,26-01-1981,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj,69499.04
212,Sardar Patel University,22879.56,38749.56,0.0,0.0,264.0,0.0,0.0,12-06-1966,,spuvvn.edu,Vallabh Vidhyanagar,264.0
213,Saurashtra University,22879.56,38749.56,0.0,0.0,1705.75,0.0,0.0,01-02-1951,,saurashtrauniversity.edu,Rajkot,1705.75
214,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,1501.5,0.0,0.0,04-10-1952,,iitram.ac.in,Ahmedabad,1501.5
215,Institute of Infrastructure Technology Research and Management,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,07-08-1959,,iitram.ac.in,Ahmedabad,6893.02
216,Saurashtra University,56472.0,75924.0,0.0,0.0,1200.0,,1769.64,20-01-1964,2.00% @ 62,saurashtrauniversity.edu,,59407.0
217,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,,371.25,0.0,0.0,10-08-1986,,www.bknmu.edu.in,,371.25
218,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,04-06-1959,,gfsu.edu.in,Gandhinagar,2893.0
219,Dr. Babasaheb Ambedkar Open University,44448.0,83268.0,0.0,0.0,322.8,,0.0,06-02-1957,2.00% @ 62,baou.edu.in,Ahmedabad,43033.83
220,Gujarat Ayurved University,41796.0,59424.0,0.0,0.0,1023.79,,23270.64,05-05-1957,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar,40950.95
221,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,0.0,,0.0,11-04-1974,,ddu.ac.in,Nadiad,10830.6
222,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,375.6,0.0,0.0,06-05-1972,,ayurveduniversity.edu.in,Jamnagar,375.6
223,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,10-04-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,2448.0
224,Saurashtra University,59076.0,131088.0,0.0,0.0,765.06,,17631.72,24-11-1980,2.00% @ 62,saurashtrauniversity.edu,,48761.44
225,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,618.5,0.0,0.0,09-05-1981,,gfsu.edu.in,Gandhinagar,618.5
226,Bhakta Kavi Narsinh Mehta University,59076.0,131088.0,0.0,0.0,11196.07,,17631.72,07-11-1966,2.00% @ 62,www.bknmu.edu.in,,56188.79
227,Maharaja Krishnakumarsinhji Bhavnagar University,59076.0,131088.0,0.0,0.0,1176.0,,22.41,13-06-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,9877.16
228,Gujarat Technological University,22879.56,38749.56,0.0,0.0,4312.0,0.0,0.0,05-09-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,,6084.1
229,Gujarat University,22879.56,38749.56,0.0,0.0,5392.2,0.0,0.0,02-05-1952,,gujaratuniversity.org.in,Ahmedabad,8153.7
230,Gujarat National Law University,28080.0,52920.0,0.0,0.0,1066.8,,0.0,02-01-1976,,gnlu.ac.in,Gandhinagar,3501.84
231,Dr. Babasaheb Ambedkar Open University,34152.0,59976.0,0.0,0.0,650.0,,9090.12,27-09-1950,2.00% @ 55,baou.edu.in,Ahmedabad,59193.48
232,Navsari Agricultural University,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,17-06-1955,2.00% @ 55,www.nau.in,,117069.88
233,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,2000.02,,0.0,05-09-1988,,www.bknmu.edu.in,Junagadh,2000.02
234,Dharamsinh Desai University,28079.4,41432.76,0.0,0.0,0.0,,0.0,24-05-1968,,ddu.ac.in,Nadiad,2355.75
235,Navsari Agricultural University,54648.0,77856.0,0.0,0.0,-99.19,0.0,7749.41,07-08-1963,2.00% @ 62,www.nau.in,Navsari,14570.15
236,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,-45.5,0.0,21606.29,05-03-1981,2.00% @ 62,gfsu.edu.in,,81840.98
237,Navsari Agricultural University,67656.0,143952.0,0.0,0.0,0.0,0.0,18691.55,12-04-1971,2.00% @ 55,www.nau.in,Navsari,87863.88
238,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,2157.45,0.0,0.0,14-09-1961,,www.mkbhavuni.edu.in,Bhavnagar,2157.45
239,Anand Agricultural University,49512.0,66192.0,0.0,0.0,0.0,,0.0,06-05-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand,9273.6
240,Veer Narmad South Gujarat University,22879.56,38749.56,0.0,0.0,6327.35,0.0,0.0,14-08-1956,,vnsgu.ac.in,Surat,6327.35
241,Shri Govind Guru University,22879.56,38749.56,0.0,0.0,0.0,,0.0,18-11-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,761.3
242,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0.0,,2288.0,0.0,0.0,01-08-1985,,baou.edu.in,Ahmedabad,2288.0
243,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,,1366.46,0.0,0.0,25-01-1963,,gfsu.edu.in,,1366.46
244,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,19-11-1960,,gfsu.edu.in,Gandhinagar,7086.68
245,Gujarat University,85188.0,150792.0,0.0,0.0,44698.84,,22881.64,13-02-1971,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,143169.07
246,Gujarat Technological University,42852.0,80292.0,0.0,0.0,0.0,,4659.54,27-08-1969,2.00% @ 62,gtu.ac.in,,22643.79
247,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,335.5,0.0,0.0,01-07-1980,,www.nau.in,Navsari,335.5
248,Anand Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,13-01-1969,,www.aau.in,Anand,1118.0
249,Gujarat Technological University,28079.4,41432.76,0.0,0.0,0.0,,0.0,09-08-1957,,gtu.ac.in,Ahmedabad,2627.8
250,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,24-01-1963,,baou.edu.in,,8261.0
251,Sardar Patel University,59076.0,131088.0,0.0,0.0,6000.0,,209.72,08-11-1970,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar,31685.59
252,Gujarat University,85188.0,150792.0,0.0,0.0,0.0,,233.64,27-04-1963,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,103027.32
253,Gujarat Technological University,85188.0,150792.0,0.0,0.0,-99.19,,22015.08,02-04-1975,2.00% @ 55,gtu.ac.in,Ahmedabad,95694.04
254,Maharaja Sayajirao University of Baroda,28079.4,41432.76,0.0,0.0,0.0,,0.0,15-06-1960,,msubaroda.ac.in,,1319.5
255,Hemchandracharya North Gujarat University,46764.0,82152.0,0.0,,650.0,,9237.72,16-03-1975,2.00% @ 62,ngu.ac.in,Patan,55572.0
256,Institute of Infrastructure Technology Research and Management,49848.0,70800.0,0.0,0.0,1023.79,0.0,9237.72,13-11-1989,2.00% @ 55,iitram.ac.in,Ahmedabad,53969.92
257,Gujarat National Law University,22879.56,38749.56,0.0,0.0,3696.25,0.0,0.0,07-03-1955,,gnlu.ac.in,,5098.75
258,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,0.0,,4349.1,24-08-1975,2.00% @ 55,gfsu.edu.in,,11416.8
259,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,1179.92,,0.0,13-03-1960,,www.bknmu.edu.in,Junagadh,1179.92
260,Saurashtra University,22879.56,38749.56,0.0,0.0,2600.0,,0.0,26-02-1983,,saurashtrauniversity.edu,Rajkot,2600.0
261,Anand Agricultural University,59076.0,131088.0,0.0,0.0,0.0,0.0,89.64,14-03-1973,2.00% @ 62,www.aau.in,,15908.91
262,Gujarat Ayurved University,37212.0,69708.0,0.0,0.0,1595.6,0.0,22710.84,10-11-1978,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar,43491.14
263,Gujarat University of Transplantation Sciences,52512.0,98412.0,0.0,6408.63,0.0,0.0,1469.31,05-07-1987,2.00% @ 55,www.guts.education,,13637.96
264,Sardar Patel University,22879.56,38749.56,0.0,0.0,0.0,,0.0,24-01-1964,,spuvvn.edu,Vallabh Vidhyanagar,1658.91
265,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,912.8,,0.0,14-05-1973,,msubaroda.ac.in,Vadodara,912.8
266,Gujarat Forensic Sciences University,60864.0,213120.0,0.0,12832.79,7.5,0.0,3594.88,06-06-1953,2.00% @ 62,gfsu.edu.in,Gandhinagar,27222.93
267,Gujarat Forensic Sciences University,27180.0,201276.0,0.0,0.0,0.0,,11091.6,07-08-1963,,gfsu.edu.in,Gandhinagar,18184.0
268,Gujarat University of Transplantation Sciences,41640.0,77832.0,0.0,0.0,1486.07,0.0,9319.08,03-07-1968,2.00% @ 62,www.guts.education,,55996.35
269,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,3141.75,0.0,0.0,01-04-1969,,msubaroda.ac.in,Vadodara,4632.75
270,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,1028.5,0.0,0.0,17-10-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,Junagadh,3316.5
271,Navsari Agricultural University,132.0,2880.0,0.0,0.0,4569.0,,0.0,12-05-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,,4569.0
272,Gujarat University,22879.56,38749.56,0.0,0.0,1947.95,,0.0,15-01-1977,,gujaratuniversity.org.in,Ahmedabad,1947.95
273,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,,1272.0,,0.0,27-07-1951,,www.guts.education,Ahmedabad,1272.0
274,Gujarat University,97968.0,173388.0,0.0,0.0,0.0,0.0,9237.72,25-01-1967,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,102961.4
275,Sardarkrushinagar Dantiwada Agricultural University,30024.0,108996.0,0.0,0.0,60.0,,23270.64,22-07-1987,2.00% @ 55,sdau.edu.in,Palanpur,81664.16
276,Saurashtra University,46764.0,82152.0,0.0,0.0,650.0,0.0,9443.16,08-11-1980,2.00% @ 62,saurashtrauniversity.edu,Rajkot,67457.72
277,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,222.75,0.0,0.0,11-08-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari,1977.75
278,Veer Narmad South Gujarat University,22879.56,38749.56,0.0,,2350.0,0.0,0.0,10-09-1986,,vnsgu.ac.in,Surat,5605.0
279,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,165.0,0.0,0.0,07-09-1971,,sdau.edu.in,Palanpur,918.3
280,Gujarat Ayurved University,46764.0,82152.0,0.0,0.0,650.0,0.0,8564.64,03-02-1953,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar,52349.08
281,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,0.0,0.0,1769.64,13-11-1970,2.00% @ 55,www.guts.education,Ahmedabad,39329.04
282,Gujarat University,59076.0,131088.0,0.0,0.0,4023.58,,1785.78,15-11-1950,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,26778.79
283,Gujarat Technological University,59076.0,131088.0,0.0,,5958.68,0.0,17631.72,23-07-1972,2.00% @ 55,gtu.ac.in,Ahmedabad,64479.16
284,Institute of Infrastructure Technology Research and Management,28079.4,41432.76,0.0,0.0,0.0,,0.0,18-05-1971,,iitram.ac.in,,539.5
285,Anand Agricultural University,49512.0,66192.0,0.0,0.0,3273.6,0.0,0.0,08-03-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,,10667.8
286,Saurashtra University,43968.0,82404.0,1471.45,0.0,568.75,0.0,17631.72,14-07-1966,2.00% @ 55,saurashtrauniversity.edu,,57202.15
287,Gujarat University of Transplantation Sciences,49248.0,86508.0,0.0,0.0,650.0,0.0,23270.64,07-07-1973,2.00% @ 55,www.guts.education,Ahmedabad,75956.0
288,Maharaja Sayajirao University of Baroda,39456.0,73944.0,0.0,0.0,650.0,0.0,17631.72,20-09-1963,2.00% @ 55,msubaroda.ac.in,Vadodara,62048.6
289,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,748.0,0.0,0.0,14-01-1973,,www.guts.education,Ahmedabad,748.0
290,Saurashtra University,54648.0,77856.0,0.0,0.0,0.0,0.0,0.0,20-08-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,8107.82
291,Gujarat Technological University,22879.56,38749.56,0.0,0.0,7854.0,,0.0,23-08-1979,,gtu.ac.in,Ahmedabad,10213.5
292,Dr. Babasaheb Ambedkar Open University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,01-08-1982,,baou.edu.in,,371.3
293,Anand Agricultural University,36120.0,63480.0,0.0,0.0,650.0,0.0,9237.72,23-03-1954,2.00% @ 62,www.aau.in,Anand,46577.12
294,Gujarat Forensic Sciences University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,17-09-1981,2.00% @ 55,gfsu.edu.in,Gandhinagar,6014.0
295,Gujarat Forensic Sciences University,85188.0,150792.0,0.0,0.0,51194.0,,23270.64,22-05-1975,2.00% @ 55,gfsu.edu.in,,162285.96
296,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,0.0,0.0,9329.16,02-07-1976,2.00% @ 62,gfsu.edu.in,Gandhinagar,86332.48
297,Institute of Infrastructure Technology Research and Management,28079.4,41432.76,0.0,0.0,96.0,0.0,0.0,23-07-1969,,iitram.ac.in,Ahmedabad,1268.34
298,Gujarat Ayurved University,28079.4,41432.76,0.0,0.0,0.0,,0.0,02-10-1963,,ayurveduniversity.edu.in,Jamnagar,107.9
299,Maharaja Sayajirao University of Baroda,67656.0,143952.0,0.0,0.0,4164.0,0.0,18602.64,06-01-1953,2.00% @ 55,msubaroda.ac.in,,60458.88
300,Veer Narmad South Gujarat University,59076.0,131088.0,0.0,0.0,0.0,0.0,224.8,18-11-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat,30000.0
301,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,726.0,,0.0,13-07-1964,,sdau.edu.in,Palanpur,726.0
302,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,13-01-1963,,gfsu.edu.in,Gandhinagar,4270.5
303,Anand Agricultural University,46764.0,82152.0,0.0,309.38,0.0,,7705.57,06-05-1954,2.00% @ 62,www.aau.in,,39326.18
304,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0.0,,2313.6,0.0,0.0,11-09-1982,,baou.edu.in,,2313.6
305,Gujarat Technological University,22879.56,38749.56,0.0,,0.0,,0.0,24-01-1987,,gtu.ac.in,Ahmedabad,7155.08
306,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,,369.6,0.0,0.0,17-06-1953,,sdau.edu.in,,369.6
307,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,0.0,,0.0,16-03-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari,2800.0
308,Hemchandracharya North Gujarat University,59076.0,131088.0,0.0,0.0,6500.4,,23270.64,12-04-1960,2.00% @ 62,ngu.ac.in,,69270.04
309,Sardar Patel University,22879.56,38749.56,0.0,0.0,3481.5,0.0,0.0,09-07-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,5384.5
310,Gujarat Technological University,22879.56,38749.56,0.0,0.0,1389.3,,0.0,24-09-1959,,gtu.ac.in,Ahmedabad,1389.3
311,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,2615.8,0.0,0.0,27-04-1956,,iitram.ac.in,,3379.2
312,Gujarat Technological University,22879.56,38749.56,0.0,,6418.02,0.0,0.0,02-11-1988,,gtu.ac.in,Ahmedabad,6418.02
313,Gujarat Technological University,28152.0,66204.0,0.0,0.0,0.0,,0.0,06-11-1958,,gtu.ac.in,,3239.16
314,Shri Govind Guru University,22879.56,38749.56,0.0,,1737.01,,0.0,18-02-1953,,sggu.ac.in,Godhra,1737.01
315,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,5398.8,,0.0,26-10-1952,,www.mkbhavuni.edu.in,Bhavnagar,10755.8
316,Institute of Infrastructure Technology Research and Management,73740.0,93456.0,2508.64,0.0,0.0,0.0,23510.64,04-06-1963,2.00% @ 60,iitram.ac.in,Ahmedabad,91937.36
317,Sardar Patel University,132.0,2880.0,0.0,0.0,5400.0,0.0,0.0,21-09-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,5400.0
318,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,2080.8,,0.0,04-05-1975,,www.guts.education,Ahmedabad,2080.8
319,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,824.9,0.0,0.0,23-11-1989,,gfsu.edu.in,Gandhinagar,824.9
320,Gujarat National Law University,59076.0,131088.0,0.0,0.0,0.0,0.0,21569.28,14-09-1983,2.00% @ 55,gnlu.ac.in,,29871.96
321,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,11063.0,0.0,0.0,26-09-1978,,www.nau.in,Navsari,11063.0
322,Saurashtra University,28079.4,41432.76,0.0,,0.0,0.0,0.0,05-05-1984,,saurashtrauniversity.edu,Rajkot,945.0
323,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,,2398.0,,0.0,27-11-1970,,msubaroda.ac.in,Vadodara,2646.6
324,Gujarat University,59076.0,131088.0,0.0,0.0,5852.4,0.0,0.0,18-04-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,23920.45
325,Bhakta Kavi Narsinh Mehta University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,03-02-1960,2.00% @ 60,www.bknmu.edu.in,Junagadh,2419.6
326,Krantiguru Shyamji Krishna Verma Kachchh University,54648.0,77856.0,0.0,251.19,280.34,0.0,280.0,10-11-1985,2.00% @ 62,kskvku.digitaluniversity.ac,,25150.88
327,Gujarat Technological University,28152.0,66204.0,0.0,0.0,0.0,,0.0,03-10-1974,,gtu.ac.in,Ahmedabad,5403.98
328,Saurashtra University,54648.0,77856.0,0.0,0.0,6196.04,0.0,9237.72,20-08-1968,2.00% @ 62,saurashtrauniversity.edu,Rajkot,64602.72
329,Gujarat University,22879.56,38749.56,0.0,0.0,4208.6,,0.0,16-07-1958,,gujaratuniversity.org.in,Ahmedabad,6245.8
330,Saurashtra University,67656.0,143952.0,0.0,0.0,9684.0,0.0,0.0,14-08-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,16686.0
331,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,78.75,0.0,0.0,04-08-1969,,sdau.edu.in,Palanpur,78.75
332,Dr. Babasaheb Ambedkar Open University,30024.0,108996.0,0.0,0.0,138.0,,9237.72,22-06-1982,2.00% @ 62,baou.edu.in,Ahmedabad,82990.04
333,Navsari Agricultural University,29976.0,42336.0,0.0,0.0,0.0,0.0,0.0,10-11-1979,,www.nau.in,Navsari,1818.75
334,Gujarat Technological University,59076.0,131088.0,0.0,0.0,5171.0,0.0,144.0,03-08-1982,2.00% @ 55,gtu.ac.in,Ahmedabad,34664.8
335,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,1120.8,,0.0,21-11-1971,,www.guts.education,Ahmedabad,1992.0
336,Maharaja Sayajirao University of Baroda,31200.0,48888.0,4203.05,0.0,429.23,,13574.54,03-09-1952,2.00% @ 62,msubaroda.ac.in,Vadodara,33862.07
337,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,,407.75,,0.0,21-09-1954,,www.guts.education,Ahmedabad,407.75
338,Sardar Patel University,59076.0,131088.0,0.0,0.0,10666.4,0.0,8998.68,10-04-1977,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar,122462.76
339,Saurashtra University,28079.4,41432.76,0.0,0.0,0.0,,0.0,04-08-1952,,saurashtrauniversity.edu,,2593.5
